0,1.316667,-0.1431681
-0.004205765,1.316667,-0.1431681
0.9363596,1.316667,-0.1431681
0.6094144,1.316667,-0.1431681
0.13639,1.316667,-0.1431681
-0.8660036,1.316667,-0.1431681
